time_stamp_ms;frame_id;morton
0;0;0
33;1;0
66;2;0
99;3;0
132;4;0
165;5;0
198;6;0
231;7;0
264;8;0
297;9;0
330;10;8652864
363;11;8652864
396;12;8652864
429;13;8652864
462;14;8652864
495;15;8652864
528;16;8652864
561;17;8652864
594;18;8652864
627;19;12848192
660;20;12848192
693;21;12848192
726;22;13372608
759;23;13372608
792;24;13372608
825;25;13372608
858;26;13372608
891;27;13372608
924;28;15470272
957;29;15470272
990;30;15470272
1023;31;15208064
1056;32;15208064
1089;33;15208064
1122;34;16256896
1155;35;16256896
1188;36;7866240
1221;37;7866240
1254;38;7866240
1287;39;7866240
1320;40;7866240
1353;41;7341824
1386;42;7341824
1419;43;7341824
1452;44;7341824
1485;45;3146496
1518;46;3146496
1551;47;3146496
1584;48;3146496
1617;49;3146496
1650;50;3146496
1683;51;3146496
1716;52;3146496
1749;53;3670912
1782;54;3670912
1815;55;3670912
1848;56;3670912
1881;57;3670912
1914;58;3670912
1947;59;3670912
1980;60;3670912
2013;61;7866240
2046;62;8128448
2079;63;8128448
2112;64;8128448
2145;65;8128448
2178;66;8128448
2211;67;8128448
2244;68;8128448
2277;69;6030784
2310;70;13372608
2343;71;13372608
2376;72;13372608
2409;73;13372608
2442;74;13372608
2475;75;13372608
2508;76;13372608
2541;77;13372608
2574;78;13372608
2607;79;8652864
2640;80;8652864
2673;81;8652864
2706;82;8652864
2739;83;8652864
2772;84;8652864
2805;85;8652864
2838;86;8652864
2871;87;8390656
2904;88;8390656
2937;89;0
2970;90;0
3003;91;0
3036;92;0
3069;93;0
3102;94;0
3135;95;0
3168;96;0
3201;97;0
3234;98;0
3267;99;0
